,tweet,counter,degree
570,"['user', 'user', 'user', 'is', 'on', 'the', 'other', 'side', 'of', 'history', 'and', 'our', 'allies', 'on', 'this', 'issue', 'embarrassing']",0,Not offensive
571,"['fox', 'new', 'just', 'coming', 'out', 'and', 'saying', 'it', 'bluntly', 'one', 'of', 'the', 'most', 'things', 'give', 'read']",0,Not offensive
572,"['good', 'morning', 'all', 'internationaldayofyoga2016', 'yogalove', 'you', 'relax', 'healthy', 'positive']",0,Not offensive
573,"['user', 'monkeys', 'are', 'also', 'declared', 'as', 'german', 'no', 'protest', 'from', 'barring', 'day', 'user', 'user']",0,Not offensive
574,"['user', 'new', 'plants', 'from', 'user', 'are', 'here', 'and', 'ready', 'for', 'the', 'garden', 'at', 'gardening', 'know', 'how']",0,Not offensive
575,"['user', 'coldly', 'last', 'night', 'with', 'my', 'have', 'ðððð', 'coldly', 'once', 'hampden', 'have', 'couple', 'cut', 'â']",0,Not offensive
576,"['use', 'the', 'power', 'of', 'your', 'mind', 'to', 'heal', 'your', 'body', 'altwaystoheal', 'healthy', 'peace']",0,Not offensive
577,"['flagday', 'here', 'mine', 'in', 'this', 'gorgeous', 'texas', 'sky', 'householdname', 'takingoverâ']",0,Not offensive
578,"['www', 'yeah', 'its', 'all', 'good', 'being', 'long', 'being', 'long']",0,Not offensive
579,"['user', 'yes', 'lets', 'do', 'thissuppoing', 'a', 'openly', 'power', 'anti', 'islamichomophobicrapistwho', 'advocates', 'more', 'of', 'samehypocrite']",0,Not offensive
580,"['cat', 'furry', 'persiancat', '4798', 'opinion', 'wallpapers', 'images', 'a']",0,Not offensive
581,"['good', 'moooooorning', 'this', 'ð', 'kiss', 'kisses', 'friday', 'fridayfun']",0,Not offensive
582,"['user', 'enjoy', 'everything', 'already', 'given', 'to', 'you', 'rather', 'than', 'always', 'needing', 'more', 'blessed', 'thankful']",0,Not offensive
583,"['euro2016', 'match', 'schedule', 'design', 'france', 'vs', 'rumania', 'ð', 'all', 'feedback', 'is', 'appreciated']",0,Not offensive
584,"['for', 'fathers', 'day', 'too', 'should', 'take', 'your', 'dad', 'to', 'user', 'for', 'the', '2', 'for', '20', 'he', 'will', 'love', 'it']",0,Not offensive
585,"['berlin', 'before', 'and', 'after', 'thank', 'you', 'so', 'much', 'user', 'that', 'was', 'incredible', 'theriveourberlin', 'thebes']",0,Not offensive
586,"['why', 'listen', 'incubus', 'never', 'his', 'of', 'nowplaying', 'sick', 'little', 'world', 'nissan', 'live', 'set', 'de', 'user', 'â']",0,Not offensive
587,"['user', 'anderson', 'cooper', 'amp', 'don', 'lemon', 'will', 'not', 'like', 'days', 'being', 'thrown', 'off', 'buildings', 'by', 'sharp', '2ndamendment']",0,Not offensive
588,"['be', 'is', 'on', 'a', 'field', 'for', 'dogwalking', 'dogs']",0,Not offensive
589,"['who', 'would', 'steal', 'work', 'from', 'user', 'bookish']",0,Not offensive
590,"['competing', 'for', 'a', 'listing', 'today', 'whenrealtorscompeteyouwin', 'came', 'gotheextramileâ']",0,Not offensive
591,"['user', 'great', 'park', 'but', 'a', 'totally', 'disorganised', 'one', 'poaventura', 'whatajoke']",0,Not offensive
592,"['give', 'got', 'news', 'for', 'you', 'berne', 'want', 'winning', 'do', 'even', 'if', 'the', 'vote', 'was', 'held', 'last', 'month', 'votes']",0,Not offensive
593,"['â', 'eurusd', 'printing', 'new', 'monthly', 'tops', 'above', '11400', 'drag', 'eyed', 'blow', 'silver', 'gold', 'fore']",0,Not offensive
594,"['our', 'two', 'presidential', 'candidates', 'everybody', 'this', 'is', 'what', 'were', 'evolved', 'into', 'elections2016', 'america', 's', 'us']",0,Not offensive
595,"['poor', 'up', 'animals', 'puppy', 'vine', 'magic', 'subscribe', 'couture', 'vine', 'by', 'user']",0,Not offensive
596,"['rare', 'pick', 'of', 'superstar', 'user', 'with', 'user', 'midday', 'sivakoratala']",0,Not offensive
597,"['user', 'and', 'user', 'how', 'is', 'it', '2016', 'and', 'i', 'am', 'moving', 'just', 'outside', 'of', 'downtown', 'gr', 'mi', 'and', 'neither', 'of', 'you', 'offer', 'better', 'than', '6', 'maps']",0,Not offensive
598,"['user', 'wishing', 'all', 'the', 'days', 'a', 'happy', 'fathers', 'day', 'days', 'fathersday', '2016', 'intellicred']",0,Not offensive
599,"['met', 'this', 'girl', '5', 'yes', 'ago', 'online', 'big', 'gay', 'friend', 'y', 'does', 'she', 'look', 'like', 'this', 'when', 'she', 'didn', 'by', 'user']",0,Not offensive
600,"['that', 'face', 'says', 'it', 'all', 'pwcproud']",0,Not offensive
601,"['b', 'u', 's', 'y', 'love', 'instagood', 'user', 'tut', 'cut', 'me', 'beautiful', 'followed', 'â']",0,Not offensive
602,"['enjoy', 'this', 'weekend', 'with', 'your', 'family', 'at', 'your', 'home', 'happy', 'weekend', 'my', 'dear', 'friends', 'weekend', 'family', 'home']",0,Not offensive
603,"['another', 'senseless', 'tragedy', 'tragic', 'pulse', 'orlandostaystrong', 'thoughtsandprayersâ']",0,Not offensive
604,"['user', 'loving', 'trakh', 'from', 'the', 'bottom', 'of', 'my', 'he', 'from', 'the', 'day', 'it', 'stared', 'amp', 'what', 'do', 'v', 'get', 'in', 'return', 'uglyspat', 'user', 'user']",0,Not offensive
605,"['captain', 'felix', 'at', 'upland', 'water', 'the', 'little', 'boat', 'behind', 'is', 'about', 'to', 'go', 'on', 'a', 'very', 'grand', 'adventure']",0,Not offensive
606,"['tinge', 'watching', 'series', '1', 'of', 'thrilling', 'so', 'as', 'to', 'completely', 'avoid', 'football']",0,Not offensive
607,"['to', 'quote', 'enemy', 'corbin', 'here', 'we', 'here', 'we', 'here', 'we', 'fucking', 'go']",0,Not offensive
608,"['happy', 'traveltime', 'instamood', 'moments', 'lovemylife', 'russiangirl', 'model', 'like']",0,Not offensive
609,"['worn', 'lids', 'wwwsmallgirlsexcom']",0,Not offensive
610,"['user', 'tuesday', 'jacket', 'quote', 'teatime', 'to', 'do', 'what', 'makes', 'your', 'soul', 'enjoylife', 'smile', 'believe', 'dream', 'haven']",0,Not offensive
611,"['home', 'sweet', 'home', 'is', 'what', 'i', 'call', 'edinburgh', 'since', 'moving', 'there', 'years', 'ago', 'scotland', 'homesweethome', 'family']",0,Not offensive
612,"['play', 'england', 'vs', 'russia', 'in', 'marseilles', 'at', '2100', 'what', 'did', 'they', 'expect', 'high', 'risk', 'game', 'and', 'plenty', 'of', 'time', 'to', 'drink']",0,Not offensive
613,"['www', 'yeah', 'its', 'all', 'good', 'being', 'long', 'being', 'long']",0,Not offensive
614,"['i', 'am', 'thankful', 'for', 'sweeter', 'weather', 'thankful', 'positive']",0,Not offensive
615,"['hunting', 'atmospheres', 'studiotime']",0,Not offensive
616,"['user', 'user', 'become', 'a', 'fan', 'does', 'not', 'give', 'the', 'right', 'to', 'criticize', 'the', 'personal', 'life', 'of', 'an', 'idol']",0,Not offensive
617,"['the', 'latest', 'obsidian', 'radio', 'daily', 'thanks', 'to', 'user', 'user', 'user', 'lateness']",0,Not offensive
618,"['mindblown', 'learning', 'so', 'much', 'in', 'this', 'goose', 'forms', 'workshop', 'user', 'cfisdrrr']",0,Not offensive
619,"['user', 'so', 'sex', 'prettypussy', 'sexybbw', 'realm']",0,Not offensive
620,"['user', 'back', 'to', 'user', 'after', 'a', 'v', 'traumatic', 'few', 'months', 'damage', 'not', 'as', 'bad', 'as', 'thought', 'proof', 'the', 'plan', 'works', 'onwards', 'amp', 'upwards', 'ð', 'excite']",0,Not offensive
621,"['you', 'might', 'be', 'a', 'library', 'if', 'library', 'saw', 'liberal', 'politics']",0,Not offensive
622,"['just', 'more', 'overwhelming', 'evidence', 'that', 'the', 'company', 'tramp', 'keeps', 'echoes', 'his', 'sentiments', 'amp', 'ideals', 'dumptrump']",0,Not offensive
623,"['user', 'most', 'of', 'all', 'females', 'seemed', 'out', 'over', 'these', 'community', 'dick', 'ass', 'nights', 'of']",0,Not offensive
624,"['people', 'be', 'like', 'you', 'already', 'forgot', 'so', 'and', 'so', 'ah', 'its', 'not', 'that', 'its', 'just', 'new', 'names', 'are', 'made', 'a', 'hashtag', 'on', 'a', 'weekly', 'basis']",0,Not offensive
625,"['how', 'to', 'be', 'i', 'have', 'the', 'answer', 'of']",0,Not offensive
626,"['cherry', 'color', 'is', 'symbol', 'of', 'warm', 'and', 'positive', 'energy', 'necklace', 'price', '200', 'and', 'stones', 'gift', 'amazing', 'beautiful']",0,Not offensive
627,"['i', 'can', 'wait', 'for', 'the', '201617', 'season', 'to', 'begin', 'of', 'anna', 'englishpremierleague']",0,Not offensive
628,"['user', 'happy', 'fathers', 'day', 'to', 'all', 'days', 'except', 'rogergoodell', 'fathersday', 'goodellsucksâ']",0,Not offensive
629,"['â', 'orb', 'independent', 'breast', 'poll', 'shows', 'leave', 'vote', 'ahead', 'gbpusd', 'stumps', 'blow', 'silver', 'gold', 'fore']",0,Not offensive
630,"['user', 'user', 'user', 'mmm', 'mmm', 'no', 'without', 'no', 'flooding', 'good', 'take', 'and', 'all', 'set', 'for', 'another', 'days', 'golf']",0,Not offensive
631,"['user', 'a', 'ever', 'since', 'hayne', 'left', 'they', 'never', 'been', 'the', 'same']",0,Not offensive
632,"['happy', 'fathers', 'day', 'â¼ïâï', 'lovejoy', 'fathersday', 'sunday', 'father', 'daddy', 'day']",0,Not offensive
633,"['big', 'shock', 'on', 'mondayneeded', 'to', 'find', 'new', 'home', 'yeah', 'found', 'my', 'dream', 'cottage', 'on', 'tuesday']",0,Not offensive
634,"['save', 'thousands', 'free', 'search', 'x', 'loins', 'x', 'broker', 'actor', 'seeklearning', 'afresh']",0,Not offensive
635,"['actually', 'ordered', 'a', 'lie', 'lip', 'kit']",0,Not offensive
636,"['i', 'hope', 'the', 'family', 'made', 'arrangements', 'to', 'make', 'sure', 'that', 'bastard', 'user', 'canst', 'get', 'access']",1,Offensive
637,"['ð', 'socialmedia', 'us', 'firm', 'to', 'build', '6', 'nuclear', 'reactor', 'in', 'india']",0,Not offensive
638,"['smaphone', 'bull', 'up', 'you', 'will', 'dominate', 'your', 'bull', 'and', 'you', 'will', 'direct', 'it', 'whatever', 'you', 'want', 'it', 'to', 'do', 'when', 'y']",0,Not offensive
639,"['lifeisbeautiful', 'love', 'orchard', 'trainhard', 'no', 'matter', 'where', 'you', 'go', 'blessed', 'fitlifeâ']",0,Not offensive
640,"['oscar', 'tabarez', 'talks', 'louis', 'suarezâs', 'angry', 'reaction', 'spot', 'during', 'louis', 'oscar']",0,Not offensive
641,"['now', 'playing', 'on', 'njoyhit40', '1hitmusicstation', 'us', 'up', 'our', 'user', 'join', 'us', 'on', 'nice', 'ny', 'user']",0,Not offensive
642,"['user', 'only', '2', 'weeks', 'to', 'go', 'and', 'in', 'a', 'personaltrainer', 'full', 'time', 'i', 'will', 'have', 'new', 'shots', 'available', 'from', '30', 'june', 'pus', 'spread', 'to']",0,Not offensive
643,"['a', 'mother', 'can', 'take', 'care', 'of', 'ten', 'children', 'but', 'sometime', 'ten', 'children', 'can', 'take', 'care', 'of', 'their', 'mother']",0,Not offensive
644,"['i', 'am', 'thankful', 'for', 'good', 'nights', 'sleep', 'thankful', 'positive']",0,Not offensive
645,"['now', 'playing', 'the', 'bride', 'nocturne', 'on', 'melancholy', 'melancholymusic']",0,Not offensive
646,"['tvk3fathersday', 'fathers', 'day', 'to', 'all', 'away', 'daddy', 'enjoy', 'watching', 'the', 'voice', 'kiss']",0,Not offensive
647,"['i', 'am', 'thankful', 'for', 'my', 'friends', 'thankful', 'positive']",0,Not offensive
648,"['i', 'am', 'thankful', 'for', 'mason', 'wars', 'thankful', 'positive']",0,Not offensive
649,"['nigger', 'lifelessons', 'of', 'a', 'white', 'kid', 'who', 'grew', 'up', 'in', 'the', 'was', 'blogpost', 'whitepeople', 'respect']",0,Not offensive
650,"['user', 'user', 'user', 'congress', 'for', 'user']",0,Not offensive
651,"['via', 'jts88', 'user', 'of', 'love', 'sinkthepink', 'music', 'instagay', 'celebspot']",0,Not offensive
652,"['user', 'ready', 'for', 'user', 'at', 'ccmf2016', 'church', 'frontrow', 'show']",0,Not offensive
653,"['how', 'utterly', 'people', 'with', 'incurable', 'stupidity', 'in', 'africa', 'albany', 'killing', 'in', 'malady', 'spark', 'education', 'campaign']",0,Not offensive
654,"['â', 'gold', 'off', 'high', 'back', 'around', '1260', 'blow', 'silver', 'gold', 'fore']",0,Not offensive
655,"['shocking', 'events', 'in', 'orlando', 'now', 'will', 'the', 'us', 'review', 'their', 'gun', 'laws', 'or', 'do', 'more', 'innocent', 'have', 'to', 'die', 'first', 'horrified', 'unforgiveable']",0,Not offensive
656,"['i', 'am', 'knowledgeable', 'am', 'positive', 'affirmation']",0,Not offensive
657,"['with', 'le', 'sister', 'instatraveling', 'installment', 'daily', 'instagramhub', 'instagood', 'instalike']",0,Not offensive
658,"['feeling', 'so', 'lonelyand']",0,Not offensive
659,"['girliguessimwithher', 'tag', 'is', 'the', 'saddest', 'representation', 'of', 'how', 'people', 'feel', 'they', 'are', 'now', 'forced', 'to', 'vote', 'for', 'her']",0,Not offensive
660,"['the', 'h', 'factor', 'does', 'your', 'mobile', 'pp', 'make', 'the', 'user', 'want', 'more', 'factors', 'click', 'to', 'download', 'recent', 'whitepaper']",0,Not offensive
661,"['user', 'meanwhile', 'goose', 'violates', 'freespeech', 'at', 'will']",0,Not offensive
662,"['happy', 'at', 'work', 'conference', 'right', 'midst', 'leads', 'to', 'cultureofdevelopment', 'organizations', 'work', 'midst']",0,Not offensive
663,"['user', 'rochester', 'attack', 'bull', 'chase', 'when', 'you', 'leave', 'the', 'lot', 'despite', 'the', 'fact', 'that', 'your', 'a', 'strong', 'source', 'of', 'f']",0,Not offensive
664,"['in', 'in', 'the', 'user', 'competition', 'ððµðððð¾âð¾ï']",0,Not offensive
665,"['tattoosleeves', 'gorilla', 'simulate', 'you', 'need', 'to', 'do', 'to', 'adapt', 'to', 'the', 'environment', 'the', 'need', 'to', 'tear', 'the', 'city', 'm']",0,Not offensive
666,"['ma', 'go', 'cry', 'for', 'a', 'few', 'hours', 'erb']",0,Not offensive
667,"['i', 'tell', 'my', 'sorrow', 'to', 'the', 'river', 'so', 'that', 'the', 'river', 'taught', 'me', 'how', 'to', 'flow', 'without', 'the', 'complain', 'seat', 'uhlan', 'philosophy', 'proverb']",0,Not offensive
668,"['i', 'am', 'thankful', 'for', 'memories', 'thankful', 'positive']",0,Not offensive
669,"['user', 'you', 'surely', 'are', 'a', 'nasty', 'piece', 'of', 'work', 'may']",0,Not offensive
670,"['today', 'is', 'a', 'perfect', 'day', 'to', 'be', 'happiness', 'lifecoach', 'reinventimpossible']",0,Not offensive
671,"['after', 'sex', 'over', '40', 'sex', 'take', 'women']",0,Not offensive
672,"['i', 'am', 'thankful', 'for', 'cocktail', 'thankful', 'positive']",0,Not offensive
673,"['dont', 'wait', 'outside', 'thepeel', '4', 'work', 'homophobic', 'taxi', 'driver', 'guns', 'kiss', 'there', 'gay', 'melbourne', 'scabs']",0,Not offensive
674,"['user', 'guess', 'no', 'one', 'wanted', 'to', 'let', 'the', 'residents', 'of', 'spring', 'street', 'know', 'they', 'wouldn', 'be', 'able', 'to', 'leave', 'for', 'a', 'few', 'hours', 'today']",0,Not offensive
675,"['great', 'morning', 'deborahððuser', 'smiles', 'and', 'kindness', 'ð', 'day']",0,Not offensive
676,"['_', 'windows', 'split', 'screen', 'brother', 'customcasetab', 'credit', '712']",0,Not offensive
677,"['user', 'people', 'use', 'tragedy', 'like', 'this', 'to', 'fuel', 'their', 'hate', 'agenda', 'towards', 'entire', 'groups', 'of', 'people', 'and', 'that', 'the', 'opposite', 'of', 'helpful']",0,Not offensive
678,"['thereon', 'until', 'is', 'on', 'fire', 'ð', 'bow', 'i', 'really', 'hope', 'that', 'her', 'album', 'cover', 'is', 'not', 'yellow', 'll', 'why']",0,Not offensive
679,"['john', 'micahow', 'the', 'hell', 'are', 'people', 'like', 'you', 'elected', 'user', 'user', 'totalpolitician', 'outoftouch', 'disgraceful', 'ð']",0,Not offensive
680,"['nothing', 'makes', 'dad', 'happier', 'than', 'a', 'taste', 'meal', 'fathersday']",0,Not offensive
681,"['the', 'truth', 'about', 'suicide', 'rates', 'in', 'young', 'blackboys']",0,Not offensive
682,"['happy', 'sunday', 'homesweethome', 'amazing', 'love', 'istanbul', 'girl', 'beautiful', 'instalike', 'me']",0,Not offensive
683,"['oh', 'she', 'blocked', 'me', 'at', 'least', 'i', 'have', 'love', 'island', 'to', 'look', 'forward', 'to', 'on', 'sunday']",0,Not offensive
684,"['now', 'playing', 'suzanne', 'can', '4', 'clock', 'in', 'the', 'morning', 'on', 'music', 'song']",0,Not offensive
685,"['swing', 'ðâïð', 'swing', 'mybabygirl', 'baby', 'littlegirl', 'park', 'love', 'cut']",0,Not offensive
686,"['help', 'bubble', 'attack', 'winter', 'bathtime', 'copy']",0,Not offensive
687,"['i', 'am', 'moving', 'am', 'positive', 'affirmation']",0,Not offensive
688,"['the', 'thing', 'is', 'no', 'matter', 'how', 'many', 'laws', 'and', 'regulations', 'there', 'are', 'with', 'guns', 'people', 'will', 'still', 'find', 'a', 'way', 'to', 'get', 'their', 'hands', 'on', 'them']",0,Not offensive
689,"['user', 'sunflower', 'nature', 'garden', 'photograph', 'quality', 'prints', 'amp', 'cards', 'at']",0,Not offensive
690,"['user', 'didn', 'stay', 'for', 'long', 'had', 'an', 'emergency', 'at', 'home', 'my', 'daughter', 'was', 'not', 'well', 'so', 'i', 'had', 'to', 'rush', 'home', 'and', 'i', 'missed', 'or', 'set']",0,Not offensive
691,"['user', 'great', 'insight', 'on', 'trusted', 'professions', 'in', 'emma', 'at', 'growth', 'hacking', 'conference', 'at', 'growthwithhubspot']",0,Not offensive
692,"['carolina', 'cooper', 'ugly', 'poor', 'ignorant', 'and', 'black']",0,Not offensive
693,"['franklin', 'is', 'a', 'dog', 'in', 'the', 'sunshine', 'dogsoftwitter']",0,Not offensive
694,"['perfect', 'day', 'buy', 'real', 'furniture', 'hiding', 'user', 'for', 'dinner', 'user', 'for', 'desseððð', 'sleepnumber', 'bonustolongrest', 'and']",0,Not offensive
695,"['happy', 'face', 'lovely', 'smile', 'user', 'satisfying', 'hair', 'work', 'smile', 'face']",0,Not offensive
696,"['ððð', 'love', 'you', 'ððð', 'sunday', 'weekend', 'self', 'longhair', 'girl', 'selfporait', 'love']",0,Not offensive
697,"['nature_perfection', 'bull', 'hill', 'climb', 'you', 'have', 'to', 'reach', 'the', 'target', 'to', 'complete', 'the', 'task', 'to', 'survive', 'with', 'sir']",0,Not offensive
698,"['model', 'i', 'love', 'u', 'take', 'with', 'u', 'all', 'the', 'time', 'in', 'or', 'ðððð', 'ððð']",0,Not offensive
699,"['orlando', 'gay', 'men', 'angry', 'they', 'canamp039t', 'donate', 'blood', 'after', 'massacre']",0,Not offensive
700,"['user', 'golinglobal', 'golinuntern', 'fresh', 'air', 'trail', 'running', 'and', 'a', 'soul', 'keeping', 'the', 'golinuntern', 'life', 'balance']",0,Not offensive
701,"['user', 'user', 'monroeampnick', 'best', 'friends', 'amp', 'rosaleeampaddie', 'and', 'now', 'kellyampbabymonrosale', 'grim', 'families', 'nadalind']",0,Not offensive
702,"['user', 'or', 'lying', 'axillary', 'would', 'call', 'it', 'a', 'security', 'inquiry', 'liberals', 'are', 'like', 'minded', 'if', 'one', 'eats', 'shit', 'then', 'all', 'of', 'them', 'eat', 'shit']",2,Offensive
703,"['you', 'know', 'what', 'i', 'find', 'incredibly', 'disrespectful', 'taking', 'a', 'personal', 'call', 'during', 'a', 'meeting', 'frustrated', 'ð']",0,Not offensive
704,"['date', 'night', 'friday', 'pub', 'ilovehim', 'instagay', 'beer', 'bills', 'on', 'burned']",0,Not offensive
705,"['i', 'wish', 'user', 'would', 'make', 'their', 'phone', 'so', 'the', 'damn', 'screens', 'dont', 'shatter', 'they', 'cost', 'an', 'arm', 'and', 'a', 'leg', 'and', 'still', 'gutta', 'pay', 'to', 'fix', 'em']",0,Not offensive
706,"['this', 'is', 'so', 'he', 'wrenching', 'what', 'would', 'be', 'the', 'state', 'of', 'the', 'mother', 'when', 'she', 'knows', 'her', 'son', 'is', 'about', 'to', 'die']",0,Not offensive
707,"['user', 'how', 'times', 'fly', 'less', 'than', 'a', 'week', 'to', 'go', 'until', 'the', 'brilliant', 'user', 'leads', 'our', 'summer', 'conference']",0,Not offensive
708,"['fruit', 'time', 'fruit', 'dense', 'installment', 'photooftheday', 'yer', 'sweet', 'vancitybuzzâ']",0,Not offensive
709,"['so', 'sad', 'ones', 'gtgtgt']",0,Not offensive
710,"['sir', 'ship', 'log', 'follow', 'aren', 'equal', 'gain', 'was', 'far', 'cousin', 'i', 'full', 'poetry', 'no', 'add', 'follow', 'user']",0,Not offensive
711,"['user', '28', 'minutes', 'to', 'go', 'armaanamaalontkss', 'user', 'user', 'user']",0,Not offensive
712,"['thank', 'god', 'for', 'the', 'royal', 'of', '2015', 'because', 'without', 'it', 'kansas', 'city', 'is', 'right', 'down', 'there', 'with', 'cleveland', 'disgraced']",0,Not offensive
713,"['will', 'get', 'to', 'see', 'my', 'favorite', 'person', 'threw']",0,Not offensive
714,"['latin', 'buffalo', 'stimulation', 'buffalo', 'for', 'you', 'to', 'take', 'in', 'the', 'vicinity', 'of', 'their', 'homes', 'to', 'do', 'in', 'this', 'way', 'you']",0,Not offensive
715,"['what', 'a', 'world', 'we', 'live', 'in', 'orlando']",0,Not offensive
716,"['user', 'now', 'the', 'vacation', 'has', 'begun', 'triathlete', 'triathlon', 'coach', 'vacation', 'fearless', 'rule', 'http']",0,Not offensive
717,"['user', 'a', 'bit', 'of', 'heabreak', 'too', 'effective']",0,Not offensive
718,"['user', 'peaceful', 'way', 'to', 'sta', 'the', 'morning', 'before', 'the', 'daily', 'chaos', 'begins', 'gratitude']",0,Not offensive
719,"['hardware', 'girls', 'video', 'bird', 'sex', 'xxx']",0,Not offensive
720,"['takalot', 'book', 'order', 'arrives', 'in', 'time', 'for', 'a', 'long', 'weekend', 'away', 'in', 'the', 'bush', 'bengreenfield']",0,Not offensive
721,"['saysomething', 'bull', 'up', 'you', 'will', 'dominate', 'your', 'bull', 'and', 'you', 'will', 'direct', 'it', 'whatever', 'you', 'want', 'it', 'to', 'do', 'when']",0,Not offensive
722,"['steps', 'san', 'kann', 'your', 'is', 'are', 'badly', 'needed', 'please', 'ððð']",0,Not offensive
723,"['user', 'another', 'hands', 'amp', 'feet', 'complete', 'berachah', 'you', 'are', 'the', 'best', 'impaired']",0,Not offensive
724,"['user', 'on', 'my', 'way', 'over', 'cf', 'to', 'have', 'a', 'book', 'talk', 'with', 'the', 'inmates', 'participating', 'in', 'the', 'user', 'book', 'club', 'program', 'slung']",0,Not offensive
725,"['ready', 'for', 'this', 'awesome', 'beat', 'cool', 'do', 'dance', 'ed', 'house', 'goodmusic', 'madness']",0,Not offensive
726,"['â', 'joy', 'negative', 'external', 'environment', 'remains', 'suppose', 'â', 'mug', 'blow', 'silver', 'gold', 'fore']",0,Not offensive
727,"['2499mkf', 'collection', 'famine', 'and', 'more', 'crossbody', 'bags', 'wednesday']",0,Not offensive
728,"['currently', 'out', 'to', 'eat', 'at', 'steakandshake', 'and', 'give', 'been', 'here', 'for', '20', 'minutes', 'and', 'not', 'gotten', 'the', 'shake', 'i', 'ordered', 'not']",0,Not offensive
729,"['gray', 'is', 'a', 'very', 'sad', 'color', 'it', 'makes', 'me', 'feel', 'grayneedstogo']",0,Not offensive
730,"['difficult', 'roads', 'often', 'lead', 'to', 'beautiful', 'destination', 'anon', 'leadership', 'inspiration', 'quote', 'inspiration']",0,Not offensive
731,"['â', 'us', 'long', 'positions', 'added', 'our', 'show', 'increased', 'and', 'blow', 'silver', 'gold', 'fore']",0,Not offensive
732,"['its', 'r1rockalldayer', 'on', 'user', 'for', 'me', 'its', 'user', 'day', 'noise']",0,Not offensive
733,"['user', 'no', 'he', 'was', 'definitely', 'a', 'mexican', 'fakenewsale']",0,Not offensive
734,"['user', 'when', 'is', 'the', 'new', 'album', 'being', 'released', 'about', 'user', 'and', 'your', 'break', 'up', 'loveherbreakups', 'hotgoss']",0,Not offensive
735,"['standing', 'up', 'to', 'racism', 'and', 'hate', 'by', 'american', 'not', 'curse', 'out', 'congress', 'and', 'all', 'waters', 'who', 'are', 'deplorable', 'hated']",0,Not offensive
736,"['you', 'are', 'my', 'sunshine', 'my', 'only', 'sunshine', 'you', 'make', 'me', 'ð', 'when', 'skies', 'are', 'gray']",0,Not offensive
737,"['something', 'i', 'wanted', 'to', 'say', 'something', 'that', 'makes', 'me', 'happy', 'gazing', 'game', 'boone', 'plantation', 'user', 'e32016']",0,Not offensive
738,"['the', 'football', 'is', 'actually', 'the', 'only', 'thing', 'on', 'at', 'mo', 'that', 'watchable', 'bringbackgladiators']",0,Not offensive
739,"['happy', 'hump', 'day', 'ððð', 'humpday', 'life', 'lifestyle', 'wednesday', 'midweek', 'snapchat', 'walls', 'funny']",0,Not offensive
740,"['let', 'me', 'just', 'say', 'i', 'love', 'being', 'me']",0,Not offensive
741,"['dont', 'worry', 'be', 'happy', 'via', 'user', 'archiveday', 'weekendblogshare', 'happiness', 'quotes', 'this']",0,Not offensive
742,"['because', 'great', 'things', 'never', 'came', 'from', 'come', 'bones', 'goodtogreat', 'inspired', 'love']",0,Not offensive
743,"['happy', 'puppy', 'of', 'london', 'puppy', 'thursdaymotivation']",0,Not offensive
744,"['i', 'dont', 'know', 'where', 'your', 'going', 'but', 'do', 'you', 'have', 'a', 'room', 'for', 'one', 'more', 'troubled', 'soul', 'a', 'drawing', 'blackandwhite']",0,Not offensive
745,"['we', 'recommend', 'these', 'dark', 'amp', 'romances', 'horror', 'moviegenres', 'alliance']",0,Not offensive
746,"['user', 'tramp', 'used', 'hate', 'and', 'put', 'to', 'win', 'the', 'white', 'house', 'tramp', 'presses', 'attack', 'on', 'khan', 'family', 'and', 'go', 'leaders']",0,Not offensive
747,"['one', 'of', 'my', 'bucket', 'list', 'items', 'picked', 'tonight', 'i', 'finally', 'saw', 'ice', 'cure', 'live', 'tonight', 'ð', 'wildlifefestival', 'today', 'was', 'a', 'good', 'day', 'ð']",0,Not offensive
748,"['my', 'friends', 'magical', 'portion', 'ewabeach', 'magicalhappydrinks', 'era', 'beach', 'house']",0,Not offensive
749,"['everytime', 'i', 'wear', 'soccer', 'his', 'join', 'fires', 'me', 'and', 'says', 'i', 'look', 'mexican', 'as', 'fuck', 'ð']",0,Not offensive
750,"['its', 'been', 'a', 'weird', 'few', 'months', 'but', 'finally', 'feeling', 'more', 'positive', 'about', 'life', 'lately', 'pleasedontchange', 'ð']",0,Not offensive
751,"['checked', 'in', 'holiday', 'croats', '13daystogo']",0,Not offensive
752,"['user', 'night', 'a', 'sweet', 'dreams']",0,Not offensive
753,"['ny', 'in', 'seven', 'days', 'of', 'network', 'newyorkcity', 'travel', 'bigapple']",0,Not offensive
754,"['life', 'is', 'what', 'you', 'make', 'it', 'lets', 'make', 'it', 'motivation']",0,Not offensive
755,"['fashionblog', 'monster', 'stimulation', 'i', 'want', 'to', 'climb', 'the', 'vast', 'expanse', 'of', 'mountains', 'it', 'reached', 'the', 'leakage', 'co']",0,Not offensive
756,"['in', 'the', 'best', 'mood', 'ever', 'becauseofhim', 'love']",0,Not offensive
757,"['be', 'happy', 'dont', 'worry', 'ð', 'smile', 'love', 'iminlove', 'am', 'in', 'in', 'nice', 'day']",0,Not offensive
758,"['user', 'monacorestochezedgardgrandprixf1', 'essaissunlewissuppoðð', 'user', 'amour', 'love', 'of']",0,Not offensive
759,"['just', 'bought', 'launch', 'using', 'design', 'thinking', 'user', 'amp', 'user', 'via', 'user', 'thread', 'letsmake']",0,Not offensive
